recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
6,2,242.34,1,1,1,0,1,0,1
10,0,29.99,1,0,2,0,1,1,0
5,2,326.32,0,1,1,0,2,0,0
1,2,333.58,0,1,1,0,0,1,0
12,0,79.75,1,0,1,1,2,0,0
11,1,189.89,1,0,0,0,2,0,0
3,2,319.77,0,1,1,0,2,1,0
10,2,322.58,1,0,1,1,2,0,0
2,0,48.58,1,0,0,1,1,0,0
7,1,140.1,0,1,0,0,1,0,0
2,0,67.04,0,1,2,0,1,0,0
5,0,66.91,1,0,0,1,1,0,0
3,0,29.99,0,1,0,0,2,0,1
12,4,535.11,0,1,1,1,0,0,0
10,1,135.77,0,1,0,0,1,1,0
1,4,666.27,1,1,1,1,2,0,0
2,0,79.38,1,0,0,1,2,1,0
8,2,205.86,1,1,0,0,2,0,1
10,1,157.96,1,0,1,0,1,0,0
9,0,49.03,0,1,1,1,1,0,0
12,0,29.99,1,0,1,1,1,0,0
6,3,405.68,1,1,1,1,2,1,0
1,1,151.12,0,1,0,1,1,0,1
7,0,55.53,0,1,0,1,1,0,0
11,1,199.48,1,0,0,0,2,0,0
9,0,82.97,1,0,0,1,2,0,0
5,0,68.76,1,0,0,1,2,0,0
9,0,29.99,0,1,1,0,2,1,0
2,2,323.56,0,1,1,0,1,0,0
2,2,225.36,0,1,0,0,1,0,0
9,0,73.66,0,1,0,0,2,0,0
2,1,135.18,0,1,0,0,1,0,1
7,0,29.99,0,1,1,1,2,0,0
8,0,51.68,0,1,0,0,1,0,0
3,1,199.62,0,1,0,0,2,0,0
4,1,176.21,0,1,0,1,2,1,0
10,0,71.06,0,1,1,1,2,0,0
10,4,702.94,0,1,1,1,2,1,0
10,2,237.24,0,1,0,1,1,0,1
10,2,250.32,0,1,1,0,0,1,0
1,3,470.75,0,1,0,0,2,1,0
12,1,146.43,0,1,0,1,1,1,0
2,2,307.93,0,1,1,0,2,0,1
5,0,29.99,0,1,0,1,2,1,0
7,2,207.16,1,0,2,1,1,1,0
2,1,101.04,0,1,1,1,1,0,0
8,0,29.99,1,0,0,1,2,0,0
11,0,60.05,0,1,1,1,2,0,0
11,1,115.07,0,1,0,1,2,0,0
8,0,81.11,0,1,0,1,2,1,1
9,0,74.95,0,1,0,0,1,0,0
12,0,29.99,0,1,1,1,2,0,1
3,2,328.65,0,1,2,0,2,0,0
1,1,122.84,0,1,1,1,2,0,0
4,4,565.94,0,1,0,1,2,0,0
10,0,29.99,0,1,2,0,2,0,0
7,2,234.91,0,1,0,0,1,0,0
6,0,57.93,1,0,0,1,1,0,0
4,1,186.52,0,1,0,1,2,1,1
7,0,42.53,1,0,1,1,1,1,0
5,3,493.23,1,1,1,0,0,1,1
11,0,62.99,1,0,0,1,2,0,1
2,5,779.62,0,1,0,1,0,0,1
6,2,209.47,1,0,0,1,2,0,0
9,1,144.1,0,1,0,1,1,0,0
1,4,666.27,1,1,0,1,1,1,0
2,0,38.32,0,1,2,1,1,1,1
1,3,453.91,1,0,1,0,2,0,1
10,2,292.96,1,0,1,1,2,0,0
11,2,344.89,1,0,1,0,1,0,0
1,0,89.48,0,1,0,0,1,0,1
7,2,202.02,1,0,1,0,1,1,0
4,5,835.4,1,0,0,1,2,0,1
6,1,158.69,0,1,1,0,2,0,0
10,0,38.58,0,1,1,1,1,0,0
1,3,357.1,0,1,1,0,1,0,0
6,0,40.29,0,1,0,0,1,0,1
9,0,62.14,0,1,2,1,2,1,0
7,3,415.86,1,0,0,0,0,1,0
3,0,29.99,1,0,0,1,1,0,0
9,2,332.53,0,1,1,1,2,0,0
6,0,46.61,0,1,1,1,2,0,0
1,4,568.75,1,0,2,1,0,0,0
6,4,651.53,1,1,0,1,0,0,0
12,1,151.95,0,1,2,0,2,0,0
5,1,133.14,1,0,0,1,1,1,1
6,0,30.01,1,0,0,1,1,0,0
2,3,423.52,1,0,2,0,1,0,0
8,1,101.25,1,0,0,1,2,1,0
1,0,93.16,1,0,0,0,2,0,0
8,4,636.48,0,1,0,1,2,0,0
6,0,85.71,0,1,1,0,2,0,0
5,3,438.33,0,1,2,1,1,0,0
2,1,183.89,0,1,1,1,2,1,0
3,1,127.82,0,1,1,1,1,0,0
10,0,29.99,0,1,2,1,2,0,0
10,0,29.99,0,1,0,1,1,1,0
9,1,126.19,0,1,0,0,1,1,0
8,2,230.64,1,1,0,1,2,0,0
7,2,330.82,1,0,1,1,1,0,0
1,0,29.99,0,1,1,0,2,0,1
11,0,29.99,1,0,0,0,1,1,0
2,5,758.65,1,1,1,1,0,0,0
8,2,204.35,1,0,1,0,0,0,0
11,2,313.3,1,0,0,0,2,0,0
4,3,481.45,0,1,1,0,2,0,0
11,1,147.71,0,1,2,0,2,0,1
11,2,269.14,0,1,0,1,1,0,1
2,1,140.8,1,0,1,1,2,0,0
9,4,536.59,1,0,1,1,1,1,0
6,1,159.25,0,1,0,1,1,1,0
1,4,643.25,1,0,1,1,0,1,0
8,2,301.9,1,0,1,1,2,0,0
9,0,29.99,1,0,2,0,1,0,0
9,0,61.09,1,0,1,1,2,1,0
10,4,502.77,1,1,1,1,1,0,0
11,1,176.85,1,0,0,1,2,1,0
8,0,54.43,0,1,2,0,2,0,0
6,4,573.67,1,1,1,1,0,0,0
1,0,53.85,1,0,2,0,1,1,0
7,3,465.72,1,0,1,0,2,0,0
10,0,68.85,1,0,0,1,1,0,1
10,1,122.73,1,0,0,0,2,1,0
8,0,29.99,0,1,2,0,2,1,0
11,1,195.84,0,1,0,0,1,0,0
6,2,346.9,1,1,1,0,2,0,0
2,4,667.8,0,1,1,1,0,0,0
6,2,337.48,1,0,2,0,1,0,1
7,0,82.36,1,0,0,0,2,0,0
12,0,29.99,0,1,0,1,2,0,0
8,3,365.16,1,0,0,1,1,1,0
3,1,121.8,0,1,1,1,2,0,0
2,0,47.79,0,1,0,1,1,0,0
12,0,96.15,0,1,0,0,1,1,0
9,4,722.98,0,1,2,1,2,0,0
9,0,91.1,1,0,1,0,2,1,0
8,0,57.41,1,0,1,1,1,0,0
3,0,29.99,1,0,1,0,2,1,0
6,0,53.02,1,0,1,1,1,0,0
8,1,143.42,0,1,1,0,1,0,0
3,3,363.8,1,0,1,1,1,1,0
9,0,57.38,0,1,0,1,1,0,0
2,0,46.95,1,0,0,0,2,0,0
4,0,40.21,0,1,1,1,1,0,0
6,0,29.99,0,1,1,1,2,1,0
1,5,796.97,0,1,2,1,0,0,0
11,0,65.83,1,0,2,0,2,0,0
10,2,317.9,0,1,0,0,0,1,1
2,2,319.3,1,1,2,0,1,0,0
3,2,347.0,1,0,1,1,0,0,1
4,3,419.7,1,0,0,0,1,0,1
12,0,29.99,0,1,2,0,2,1,1
8,2,208.55,0,1,1,1,2,0,0
1,0,74.91,0,1,0,1,2,1,0
6,2,225.42,1,0,2,0,2,0,0
3,2,251.06,1,0,0,0,1,1,0
5,0,50.46,1,0,1,0,2,0,0
10,1,152.93,0,1,2,1,1,1,1
3,4,669.75,1,1,0,1,0,0,1
1,1,176.15,1,0,1,0,2,0,0
10,0,29.99,1,0,1,1,2,0,0
9,3,393.59,0,1,0,0,2,1,1
6,0,29.99,0,1,1,0,2,0,1
7,0,29.99,1,0,1,0,1,1,0
1,0,44.55,0,1,0,1,2,0,1
12,2,261.98,0,1,0,0,1,0,0
6,2,235.83,1,0,2,1,1,0,0
1,0,69.29,1,0,2,0,1,1,1
1,4,669.36,0,1,1,1,0,0,0
5,4,516.92,1,0,0,1,0,0,0
10,0,44.74,0,1,1,1,2,0,0
1,6,1142.73,1,1,0,1,2,1,1
9,0,96.32,0,1,1,1,1,1,1
1,1,163.81,0,1,1,0,1,1,0
4,2,298.03,0,1,0,1,2,1,0
3,0,29.99,1,0,0,0,1,0,0
10,2,234.41,0,1,0,0,1,0,0
9,0,84.4,0,1,0,0,2,0,0
2,0,38.68,0,1,1,0,1,0,0
4,4,634.6,0,1,1,1,0,0,0
8,0,29.99,0,1,0,0,1,0,0
7,4,717.99,1,1,0,1,2,0,1
7,0,29.99,0,1,1,1,1,0,0
3,1,176.85,1,0,1,0,1,0,0
9,0,29.99,1,0,0,0,1,0,0
2,1,167.63,1,0,0,1,2,1,0
9,4,618.79,1,0,2,1,0,1,0
11,3,385.13,1,1,1,1,1,0,0
10,0,30.68,0,1,1,0,2,0,0
6,2,279.56,1,0,1,1,1,0,0
12,0,29.99,0,1,2,1,1,1,0
5,0,81.37,1,0,0,1,1,0,0
9,0,29.99,0,1,1,1,2,1,0
9,1,138.28,1,0,0,1,2,0,0
7,1,127.31,0,1,1,1,1,1,0
5,0,34.0,1,0,0,0,1,1,1
1,2,305.93,1,0,1,0,0,0,0
2,1,116.18,0,1,1,1,1,0,0
2,5,796.18,0,1,0,1,2,1,0
1,1,174.48,0,1,0,1,1,0,0
11,2,226.66,1,1,1,1,1,1,0
9,0,52.38,0,1,2,1,2,0,0
11,0,29.99,1,0,1,0,1,0,1
2,0,64.14,0,1,1,1,2,0,0
6,4,515.15,1,0,1,1,1,1,0
1,2,265.96,1,0,0,1,2,1,0
2,0,66.2,0,1,1,0,2,1,0
8,0,62.78,1,0,2,0,1,0,0
4,0,92.37,1,0,1,1,2,1,1
9,4,520.75,1,0,1,1,0,0,0
9,2,237.21,0,1,2,0,1,1,0
1,0,98.24,0,1,1,0,1,0,0
3,2,291.81,1,1,1,1,2,0,0
1,1,176.09,0,1,1,0,1,0,0
4,4,638.05,0,1,0,1,0,1,0
7,0,57.05,1,0,0,0,1,0,0
1,1,158.89,1,0,1,0,1,0,0
12,2,254.64,0,1,1,1,2,0,0
1,3,446.0,1,0,0,1,2,0,0
9,2,300.12,1,0,2,0,2,1,0
9,2,243.92,1,1,1,0,1,0,0
5,0,41.89,0,1,1,1,1,1,0
1,1,127.74,0,1,2,1,2,1,0
9,1,176.0,1,0,0,0,1,0,0
10,0,98.81,1,0,0,0,1,1,0
7,4,605.85,1,0,0,1,1,1,0
3,1,166.6,0,1,1,1,1,0,0
7,4,557.0,1,0,1,1,1,1,0
3,0,29.99,1,0,1,0,1,0,0
10,0,85.07,0,1,2,0,1,1,0
1,5,822.69,0,1,2,1,0,1,1
1,4,504.17,1,0,1,1,0,0,0
8,0,86.46,0,1,1,0,2,0,0
10,2,305.56,0,1,2,1,0,1,0
5,5,821.6,0,1,1,1,0,0,0
8,0,29.99,0,1,0,1,2,1,0
8,2,219.3,1,0,1,0,1,1,1
4,3,463.87,0,1,2,0,2,0,0
3,2,303.67,1,0,1,0,1,1,0
1,1,169.3,0,1,0,0,2,0,1
7,3,454.87,0,1,2,0,1,0,0
1,0,62.99,1,0,1,0,2,1,1
2,1,122.01,0,1,2,0,1,0,0
9,3,428.74,0,1,0,0,1,0,0
11,0,29.99,1,0,1,0,2,1,0
3,0,98.88,0,1,2,1,2,0,0
5,0,29.99,1,0,2,1,2,0,0
5,0,29.99,1,0,1,0,2,0,0
8,1,181.69,1,0,1,0,2,1,0
8,5,952.01,0,1,1,1,2,0,0
3,1,119.49,0,1,2,0,2,0,1
10,0,48.99,1,0,0,1,2,0,0
1,0,71.12,0,1,1,0,1,0,0
1,1,142.04,1,0,1,1,2,1,0
10,1,155.5,1,0,0,0,1,1,0
8,0,45.45,1,0,1,0,2,0,0
12,0,29.99,0,1,1,0,2,0,0
10,0,29.99,0,1,1,1,1,0,0
4,0,37.37,0,1,2,0,1,0,0
9,2,286.8,1,0,2,1,2,1,0
1,3,496.89,0,1,0,1,1,0,0
1,0,29.99,0,1,2,0,2,0,0
3,2,329.29,1,0,1,0,2,0,0
1,1,156.77,0,1,2,0,2,0,1
9,0,29.99,1,0,1,1,1,0,0
3,2,292.74,0,1,0,1,2,0,0
1,2,219.57,1,1,2,1,1,0,0
5,1,110.73,1,0,0,0,2,0,0
7,1,162.1,0,1,1,1,2,0,0
4,0,77.66,1,0,1,0,1,0,0
2,2,320.62,1,1,1,1,0,0,1
6,0,88.34,0,1,0,0,2,0,1
3,0,74.93,0,1,0,0,2,0,0
4,1,131.87,0,1,1,0,2,0,0
3,1,198.94,0,1,0,1,1,0,1
2,1,134.95,1,0,0,0,2,0,1
9,0,72.88,1,0,1,0,2,1,0
5,0,56.25,1,0,2,0,2,0,1
6,4,668.45,0,1,1,1,0,0,0
1,2,305.43,0,1,1,0,0,0,1
2,0,29.99,0,1,1,0,1,0,1
9,0,97.66,0,1,0,1,1,0,1
12,0,36.81,0,1,1,1,2,0,0
3,3,457.27,1,0,1,0,2,0,0
4,2,234.33,0,1,0,0,2,0,0
10,3,360.95,1,0,2,0,0,0,0
3,0,29.99,0,1,0,0,2,0,0
10,2,217.55,0,1,0,0,2,0,0
1,2,227.27,1,0,1,0,1,1,0
2,1,171.65,0,1,0,0,1,1,0
8,2,294.61,0,1,0,1,1,0,0
7,0,29.99,1,0,1,1,1,0,0
8,0,68.04,0,1,1,0,1,0,0
5,2,260.55,1,0,1,0,2,1,1
9,1,116.86,1,0,1,0,2,1,0
7,2,211.17,1,1,1,0,2,0,0
8,0,33.41,0,1,1,0,1,0,0
3,2,247.92,1,0,1,0,1,1,0
11,0,90.78,0,1,1,1,1,0,0
1,4,525.38,0,1,1,1,1,0,0
1,1,188.47,0,1,0,0,2,0,0
1,3,408.7,0,1,1,0,1,0,0
6,0,29.99,0,1,0,0,2,1,1
10,2,311.07,0,1,0,0,1,0,0
8,1,107.2,1,0,0,0,1,0,1
5,0,95.6,0,1,0,1,1,1,0
9,0,29.99,1,0,1,1,1,1,0
12,0,31.87,0,1,1,1,1,0,0
10,0,42.91,0,1,1,1,2,1,0
1,0,99.44,1,0,1,0,2,0,0
4,1,101.22,1,0,0,1,2,1,0
1,0,29.99,0,1,1,1,2,0,1
10,0,31.04,0,1,0,1,2,0,0
1,5,940.74,1,0,0,1,2,1,0
7,1,140.97,0,1,0,0,1,0,0
10,0,56.48,0,1,1,1,2,0,0
10,0,29.99,1,0,0,0,2,0,0
3,0,29.99,1,0,0,1,1,0,0
2,3,366.35,1,1,1,0,1,0,0
10,0,29.99,0,1,0,0,1,0,0
4,0,29.99,0,1,1,0,2,0,0
3,1,162.24,1,0,1,0,2,0,1
1,6,1065.11,1,1,0,1,1,0,0
1,2,255.31,0,1,1,0,1,0,0
5,4,523.99,1,0,1,1,2,0,0
10,2,323.63,0,1,0,0,2,0,0
11,0,40.61,0,1,1,1,2,1,1
1,2,267.61,1,1,1,1,2,1,0
2,0,35.58,1,0,0,0,2,0,1
11,0,29.99,1,0,1,0,2,0,0
2,0,32.85,0,1,0,1,2,1,0
1,2,247.19,1,0,0,1,2,0,0
4,2,214.89,0,1,2,1,2,0,0
8,1,150.42,0,1,0,1,1,0,0
1,1,181.19,0,1,1,1,1,1,0
3,3,431.45,1,0,1,0,0,1,0
11,0,29.99,0,1,1,1,2,0,0
1,3,366.18,0,1,1,1,2,0,0
8,2,232.9,1,1,1,1,0,0,0
10,2,286.52,0,1,1,1,2,0,0
10,2,253.37,1,0,2,0,1,0,0
2,1,137.99,1,0,1,0,2,0,0
8,0,38.18,0,1,2,0,1,0,0
1,4,670.84,1,0,0,1,1,0,0
3,1,117.1,1,0,0,0,1,0,1
1,0,67.07,0,1,0,1,2,0,1
5,0,29.99,0,1,0,0,1,1,0
10,3,416.04,1,0,1,0,0,0,0
9,0,49.98,1,0,1,0,1,1,0
2,0,60.38,0,1,1,0,2,0,0
5,3,473.17,1,0,1,0,0,1,1
3,0,76.38,0,1,0,1,1,1,0
10,0,40.63,0,1,1,0,1,0,0
1,3,456.97,1,0,1,0,0,1,0
1,2,242.43,0,1,1,1,2,0,0
8,3,440.86,1,0,0,0,1,1,0
2,2,270.15,1,1,1,1,1,0,0
1,3,460.32,1,0,2,1,1,1,0
5,3,452.39,0,1,0,0,2,0,0
2,2,349.17,1,1,0,0,1,0,1
4,0,78.22,1,0,0,1,1,0,0
3,1,104.87,0,1,0,1,1,0,0
11,1,128.77,1,0,0,0,2,0,0
1,1,115.68,0,1,2,0,2,0,0
3,0,39.93,1,0,0,0,2,0,0
1,6,1311.63,0,1,2,1,1,1,0
12,0,48.56,1,0,2,1,1,0,0
2,2,241.9,0,1,0,0,2,1,1
3,1,176.92,0,1,1,1,2,0,0
2,2,267.14,1,1,0,1,2,0,0
5,4,546.98,1,0,2,1,0,0,0
2,1,128.79,0,1,0,0,1,0,0
3,6,1194.97,0,1,1,1,0,0,0
10,1,130.26,1,0,1,0,1,0,0
10,1,120.39,1,0,1,0,2,0,0
3,1,189.48,1,0,0,0,1,0,0
2,2,258.4,0,1,0,1,1,1,0
4,0,29.99,1,0,2,0,2,1,1
12,4,597.83,0,1,2,1,0,1,0
4,0,29.99,1,0,0,1,2,0,0
1,6,2728.69,1,1,0,1,1,0,1
6,0,68.03,0,1,0,1,1,0,0
1,1,145.27,0,1,0,0,2,0,1
10,0,72.16,0,1,1,1,1,0,0
5,1,134.52,0,1,1,1,2,1,0
1,4,515.79,1,0,0,1,2,0,0
10,2,268.84,0,1,1,1,2,0,0
10,0,89.69,1,0,0,0,1,1,0
1,4,630.85,0,1,1,1,0,0,1
1,4,630.19,1,1,1,1,1,0,1
9,2,206.07,0,1,1,0,1,0,1
6,0,87.08,0,1,0,0,1,0,0
5,0,29.99,1,0,0,0,1,1,0
2,4,683.24,1,0,0,1,2,1,0
11,0,33.19,0,1,1,1,1,0,0
1,0,44.3,1,0,0,1,1,0,0
9,5,895.14,1,0,1,1,2,0,0
11,1,173.49,0,1,1,1,1,1,0
7,0,56.78,1,0,2,1,1,0,0
10,1,142.56,1,0,0,1,1,0,0
1,2,251.7,0,1,1,1,1,1,0
3,3,458.21,1,1,0,0,0,0,1
10,0,41.52,1,0,2,0,1,0,0
11,0,78.03,0,1,1,1,1,1,0
3,0,93.94,1,0,1,1,2,1,0
10,0,32.2,1,0,0,0,2,0,0
4,0,92.82,1,0,0,0,2,0,0
6,3,363.26,0,1,2,0,0,0,0
10,0,98.93,1,0,1,0,2,0,0
3,2,205.34,1,1,1,1,1,0,1
11,2,239.65,1,1,0,0,1,1,0
3,4,550.3,1,1,1,1,0,1,0
11,0,83.1,1,0,1,0,1,1,0
7,1,109.0,0,1,1,0,1,0,0
4,2,258.31,1,1,0,0,1,0,1
8,2,218.79,0,1,1,1,0,1,0
4,2,265.41,1,1,1,1,2,1,0
4,0,29.99,0,1,0,0,2,0,1
2,1,156.13,0,1,0,0,2,0,1
9,2,331.82,1,0,1,0,1,1,0
9,3,437.34,0,1,0,0,2,1,0
6,2,212.96,1,0,0,0,1,0,0
2,2,349.82,1,0,2,1,1,0,0
2,4,693.62,0,1,1,1,1,0,0
8,1,188.81,1,0,2,0,1,1,0
11,1,139.03,0,1,1,1,1,0,0
8,2,261.55,0,1,1,1,2,0,0
5,1,115.09,1,0,0,0,1,0,1
2,0,97.75,0,1,0,1,1,1,0
2,1,169.15,1,0,0,1,1,1,1
2,1,179.97,0,1,0,1,1,0,0
10,1,197.01,0,1,1,1,2,1,1
4,3,408.29,1,0,0,0,2,0,0
4,1,121.23,1,0,0,1,2,1,0
8,1,169.95,1,0,0,0,1,0,0
9,0,53.57,1,0,0,1,1,1,0
2,1,130.02,0,1,0,1,1,0,0
1,5,990.55,1,0,1,1,0,1,0
3,4,589.12,1,0,2,1,2,0,0
9,0,95.36,1,0,2,1,1,0,0
2,2,334.55,0,1,1,0,1,0,0
7,2,229.49,0,1,0,0,1,0,0
10,0,29.99,0,1,1,0,1,0,0
7,2,241.41,1,0,2,1,1,0,0
1,1,151.39,0,1,1,1,1,1,0
6,0,29.99,1,0,1,1,1,0,0
9,0,30.57,0,1,1,0,2,0,0
2,6,1486.19,1,0,0,1,2,0,0
2,4,518.76,1,0,1,1,0,0,1
6,0,44.93,1,0,0,1,1,0,0
7,2,313.07,1,0,0,0,1,0,0
1,2,320.14,1,0,1,0,2,0,0
3,1,132.18,1,0,2,0,1,0,1
8,0,29.99,0,1,1,1,2,1,1
2,0,82.06,0,1,0,0,2,1,0
10,1,120.36,1,0,0,0,2,1,0
10,2,222.87,1,0,1,0,0,1,0
1,4,540.61,1,0,1,1,2,0,0
9,3,496.14,1,0,1,1,2,0,0
1,1,123.85,1,0,1,0,1,1,0
1,6,1191.99,1,1,1,1,2,0,1
9,0,29.99,0,1,1,0,1,1,0
3,2,331.22,1,0,1,0,0,0,0
2,6,1040.52,1,0,1,1,1,1,0
1,0,29.99,1,0,0,1,2,0,1
9,0,67.61,1,0,1,1,2,0,0
3,2,251.12,0,1,2,0,2,0,1
9,1,193.29,0,1,1,1,1,1,0
6,0,29.99,0,1,0,0,2,0,0
6,0,48.51,1,0,1,1,2,0,0
12,0,78.44,0,1,0,1,2,1,0
8,1,156.14,1,0,1,1,2,0,0
5,0,67.6,1,0,1,0,1,1,0
4,0,40.66,1,0,1,1,2,0,0
3,5,844.0,1,1,1,1,0,1,0
12,0,73.45,0,1,1,0,2,1,0
2,3,438.9,1,0,0,0,0,0,0
9,1,128.32,0,1,1,1,1,0,0
2,1,178.53,1,0,1,0,2,0,0
9,2,217.26,1,1,1,0,2,0,1
12,1,118.4,0,1,0,0,1,1,1
6,1,132.6,1,0,2,1,2,0,0
1,1,127.44,0,1,2,0,2,0,1
1,1,183.35,0,1,1,0,2,0,0
8,2,255.74,1,0,1,0,1,0,1
5,2,222.06,0,1,0,0,2,0,0
3,2,206.78,1,1,1,0,2,0,1
12,1,191.01,1,0,0,0,2,0,0
11,1,161.65,0,1,1,0,1,1,0
12,2,255.73,1,0,1,1,1,0,0
9,0,37.44,1,0,0,0,2,0,1
4,1,144.28,1,0,0,1,2,0,1
11,1,162.32,0,1,2,0,2,0,0
8,3,424.73,0,1,1,0,1,0,0
2,0,86.99,1,0,1,0,2,0,0
3,0,65.95,0,1,1,0,1,0,0
5,1,100.42,1,0,0,1,2,0,0
9,0,60.7,0,1,0,1,1,1,0
2,3,497.86,0,1,0,0,0,1,1
1,0,29.99,1,0,0,0,1,0,0
9,0,29.99,0,1,0,1,1,0,0
10,0,44.01,0,1,0,0,1,1,0
11,0,29.99,1,0,0,1,1,0,0
10,4,532.43,1,0,2,1,1,0,0
11,1,152.46,0,1,0,0,2,1,0
8,2,276.65,0,1,0,0,1,0,0
7,1,191.86,0,1,0,0,1,0,0
6,0,87.45,0,1,1,0,1,1,1
9,1,144.88,1,0,1,1,1,1,0
6,3,405.44,1,0,1,0,1,0,1
2,0,45.45,0,1,1,1,2,0,0
9,0,29.99,1,0,1,1,2,1,0
3,3,403.46,1,1,1,0,0,0,0
11,2,304.85,1,1,0,0,1,1,0
9,1,115.27,1,0,1,1,1,1,0
2,6,1069.64,0,1,1,1,0,0,0
1,3,433.13,0,1,1,1,0,1,0
6,2,337.96,0,1,1,0,1,0,0
11,6,1108.21,0,1,0,1,2,0,0
11,1,107.47,1,0,2,0,1,1,0
5,0,46.25,1,0,0,1,1,0,1
7,2,309.36,0,1,2,0,2,0,0
5,0,29.99,0,1,0,1,2,0,0
7,2,284.25,1,0,0,0,1,1,0
9,0,61.03,1,0,0,1,2,1,0
1,0,79.62,0,1,0,1,2,0,0
7,2,248.58,0,1,0,0,1,1,0
9,1,102.0,1,0,1,1,1,1,0
9,3,494.29,0,1,1,0,0,0,0
9,2,260.37,1,0,2,1,2,0,0
3,5,791.04,1,1,0,1,0,0,1
1,0,29.99,0,1,2,0,2,1,1
8,3,362.38,1,0,0,0,2,1,0
3,4,559.93,1,1,0,1,2,0,0
3,0,54.13,0,1,2,0,2,1,0
9,2,271.64,0,1,0,0,2,0,0
10,6,1130.38,1,0,2,1,2,1,0
9,0,41.15,0,1,1,0,1,1,0
1,1,157.66,0,1,1,1,2,0,0
4,0,63.59,0,1,1,0,2,1,0
2,3,377.85,1,0,0,1,2,0,0
7,0,41.36,0,1,1,0,1,0,0
6,0,43.5,1,0,0,1,2,0,0
7,1,196.46,1,0,1,0,1,1,0
3,0,42.14,1,0,1,0,2,1,1
6,0,57.19,0,1,0,1,2,0,0
7,1,116.57,0,1,2,0,2,0,0
10,2,259.72,0,1,1,1,1,0,0
2,2,228.39,1,1,1,0,0,1,1
10,0,29.99,0,1,1,0,1,0,0
10,0,90.61,1,0,1,0,2,0,1
1,3,401.47,1,0,1,1,2,0,0
11,0,81.2,1,0,0,0,2,0,0
5,3,447.09,1,1,0,0,0,1,1
1,2,235.88,0,1,1,0,1,0,0
10,1,168.9,1,0,2,0,2,0,0
9,1,146.06,1,0,1,0,2,1,0
3,2,219.38,1,0,0,1,1,1,0
2,3,495.17,0,1,0,0,1,1,1
12,0,89.7,0,1,1,1,1,0,0
2,1,125.07,1,0,0,1,2,0,0
10,1,134.19,0,1,1,0,1,0,0
10,2,333.96,0,1,1,0,1,1,0
9,0,29.99,1,0,0,1,1,0,0
10,0,60.36,1,0,2,0,2,0,0
5,1,154.18,1,0,1,1,1,0,0
4,0,29.99,0,1,0,0,2,0,1
12,2,284.48,1,0,1,0,1,0,1
6,0,74.7,0,1,0,1,2,1,0
1,3,393.5,1,0,1,0,2,0,0
3,5,794.18,1,1,0,1,1,1,0
8,2,215.67,0,1,2,1,2,1,0
1,1,135.77,0,1,0,0,2,0,0
11,0,29.99,0,1,1,1,1,1,0
1,4,692.95,1,0,2,1,0,1,0
11,2,227.48,0,1,1,0,1,0,0
7,0,62.5,1,0,1,0,2,1,0
5,2,236.45,1,0,0,0,1,1,0
6,0,39.62,1,0,1,1,1,0,0
5,4,563.12,1,0,0,1,0,1,0
9,0,45.99,0,1,1,1,1,0,0
10,3,447.75,0,1,1,0,1,0,0
2,3,404.54,1,0,1,0,2,1,0
10,0,29.99,1,0,2,1,1,0,1
3,3,354.0,1,0,1,0,2,1,0
8,0,29.99,0,1,1,0,2,0,0
4,1,192.58,0,1,2,1,1,1,0
9,3,406.21,1,1,0,0,0,0,0
4,4,562.95,0,1,0,1,1,0,0
3,0,83.49,0,1,0,1,2,0,0
10,2,332.09,1,0,0,0,1,0,0
4,4,651.95,1,1,0,1,0,0,0
2,5,776.5,0,1,2,1,2,0,0
5,4,604.9,1,1,2,1,1,1,1
5,1,119.72,0,1,1,0,2,0,0
11,1,163.91,0,1,0,0,1,0,0
1,0,75.08,0,1,1,1,2,0,0
1,2,275.8,1,0,2,1,0,1,0
3,1,144.57,1,0,0,1,2,1,0
10,2,325.05,0,1,1,1,2,0,0
11,0,98.63,1,0,0,1,1,1,0
10,0,29.99,1,0,2,0,1,0,0
10,2,223.15,1,1,0,0,1,0,0
3,2,267.44,0,1,0,1,2,1,0
3,2,233.92,1,1,1,0,2,0,0
3,0,90.22,1,0,1,0,1,1,1
1,0,34.39,0,1,2,1,1,1,0
3,2,209.18,1,1,1,0,1,0,0
9,1,113.83,1,0,0,1,1,1,0
3,1,113.96,1,0,0,1,2,0,0
1,2,323.76,1,0,1,0,2,0,1
1,1,144.87,1,0,1,0,1,0,0
9,1,114.03,0,1,2,1,2,0,0
3,1,151.61,1,0,0,0,1,1,0
2,0,32.9,1,0,1,0,2,1,0
9,2,251.94,0,1,0,0,2,0,0
3,3,432.96,1,0,1,1,2,0,0
12,1,131.32,1,0,1,0,2,0,1
7,0,40.24,0,1,1,0,2,0,0
1,1,198.59,0,1,2,0,1,0,0
3,1,110.97,1,0,0,0,1,1,1
9,1,183.38,0,1,1,0,2,0,0
12,2,291.32,0,1,2,0,1,0,0
10,4,663.43,0,1,0,1,0,0,1
5,0,29.99,1,0,1,1,2,0,0
3,4,693.18,1,0,0,1,2,0,1
9,1,189.58,1,0,0,1,1,0,0
3,4,569.87,0,1,1,1,1,0,0
9,0,29.99,0,1,0,1,2,1,0
3,1,164.38,1,0,0,0,2,0,1
3,0,56.3,1,0,1,1,1,0,0
8,4,601.87,1,1,0,1,0,1,0
10,1,126.26,0,1,0,1,2,1,0
8,0,35.27,1,0,0,0,1,1,0
